1,1,10,0.6633325681500364,0.41874106708244807,0.2969671737172616,0.21344416084146456,0.15534882651541804,0.11347266743836863,0.08303301898556736,0.26193959855511917
1,2,9,0.8055210714895764,0.5359027118092897,0.4295211648463959,0.33798376551459564,0.2712483358189443,0.21756323605616348,0.17487165765902132,0.38676259632178284
2,1,9,0.8055210714895729,0.5077591191043628,0.4085324318113094,0.3145922303706656,0.24973750512264953,0.1973162234570946,0.1564721288915317,0.4391309432968445
1,3,8,0.8034994033143782,0.5341037873669648,0.4285278386832603,0.3371320326206644,0.27053283570501163,0.21691403096313688,0.1742866904284121,0.3925392227897312
2,2,8,0.8034994033143784,0.498411786932776,0.40055404175374876,0.30577796053666884,0.24155828875043514,0.18966992465094198,0.14957826358982076,0.45552239716638787
3,1,8,0.8034994033143776,0.6981443745438334,0.6182432732594438,0.5480815627862421,0.48596531911263496,0.43089528473517397,0.3820665554607357,0.11795936538410536
1,4,7,0.8133844911559742,0.544985017459345,0.44117161608239197,0.34979669710916433,0.28288370832124554,0.22853690946323507,0.18501196978066087,0.397045453743655
2,3,7,0.8133844911559721,0.49529053366903547,0.4001035149774358,0.30342769892962834,0.23965666137891603,0.18770507385341537,0.14783976879953975,0.4744820266085399
3,2,7,0.8133844911559728,0.6848171636516621,0.6022658453726892,0.5299592159456694,0.4667264811947933,0.4110513945035737,0.3620241877068581,0.2188442953741286
4,1,7,0.8133844911559722,0.690164126761176,0.608629818486931,0.537119828845228,0.4743120149636797,0.41885951909465263,0.3698942989917365,0.20190070630512605
1,5,6,0.6478928712402146,0.3732558092624974,0.2652672567993277,0.18494988135157073,0.13167157290676407,0.09363566373677876,0.06673110634244729,0.39924748647507474
2,4,6,0.6478928712402134,0.3314723588731678,0.234520795023927,0.15434180918237655,0.10661410602124982,0.07284352191456366,0.050127000416444294,0.48604835851849293
3,3,6,0.6478928712402144,0.4628964321744884,0.35553494337714797,0.2737567441633058,0.21121138432359837,0.16297879725866687,0.1257688771425786,0.2581727024591791
4,2,6,0.647892871240215,0.46284300173844783,0.3550142146084885,0.27317275424136456,0.21064704905237083,0.16246675988464584,0.12531651606663952,0.25560989328295003
5,1,6,0.647892871240214,0.4761057879158142,0.366064147646259,0.2837290238664201,0.22036355057377324,0.1712310051290961,0.13306849319149697,0.1213850664168605
1,6,5,0.5762937573601419,0.299318408197666,0.19506850833435183,0.12545576324180166,0.08256483345726107,0.05430379284562952,0.035800088766469965,0.3994397596089307
2,5,5,0.5762937573601445,0.2641624227921771,0.17119716622889597,0.103509141425824,0.06596440859187555,0.0415706594886598,0.026403240441312148,0.48663687249961923
3,4,5,0.5762937573601437,0.37143343015468255,0.2619169068462393,0.18619115469038636,0.1328706113899415,0.09488199940410764,0.0677691992618565,0.26322462611349245
4,3,5,0.5762937573601425,0.3709186206328682,0.2611663866822377,0.18543486551279256,0.13219964180372865,0.09431749041885767,0.06730728548089396,0.2644248449537432
5,2,5,0.5762937573601418,0.3823391673832308,0.2702823327188742,0.19340517158871626,0.13895118960152858,0.09994169246681074,0.07190826256663771,0.17801184095114364
6,1,5,0.5762937573601434,0.3522030127941216,0.2353251451776801,0.16012562706544864,0.11006791385771875,0.07593993651565979,0.05247653550743831,0.21137473472272925
1,7,4,0.679649793001789,0.4055113214496667,0.2970375653656151,0.21312208383037817,0.15611155656947187,0.11421220241735844,0.0837390269619145,0.39980787195657363
2,6,4,0.6796497930017911,0.35734123048507765,0.26025893669054656,0.17545207968527457,0.12440445394218724,0.0871696938986474,0.06154868551719864,0.4874593097397438
3,5,4,0.6796497930017898,0.4995522198125098,0.3949718542313179,0.31234086249094134,0.24746371189416994,0.1960654532709784,0.15535093566486066,0.2719125973850389
4,4,4,0.6796497930017901,0.49773744887898463,0.39305642656914197,0.3103804412798021,0.24559816822151115,0.19434004872677244,0.15378936847520938,0.2769697339716637
5,3,4,0.6796497930017908,0.5088861630906979,0.4038268596529276,0.32124771894029946,0.2559227222612301,0.20390765701958635,0.16247152243090485,0.22944885186967892
6,2,4,0.6796497930017912,0.38343568820674245,0.2761911268554103,0.19167183481287547,0.13731266377623627,0.09805955292542545,0.0703186938491765,0.43567316024352737
7,1,4,0.679649793001792,0.3418128063547033,0.23604693506443464,0.15230182560570085,0.10399391751483864,0.07036411030593075,0.048071932898559065,0.4539007875871598
1,8,3,0.6536108736570999,0.3803795270508347,0.2723846489730607,0.19135468622847637,0.13718814068559607,0.09824249918439032,0.07049878708195219,0.4002701134553956
2,7,3,0.6536108736570984,0.33546583155411763,0.23870131773288103,0.15766850052497428,0.10941194680838602,0.07506565094026858,0.051881377323102766,0.48804394625374703
3,6,3,0.6536108736570982,0.46420115210467555,0.3576662338927507,0.2757606115521253,0.21309974005996934,0.16468110699440486,0.1272723043434206,0.2772697025941287
4,5,3,0.6536108736570989,0.4624986433737464,0.35608963972304697,0.27419927627171237,0.21165734538293704,0.16338032208196315,0.12612413742523018,0.28504781947310665
5,4,3,0.6536108736570994,0.47161104452697233,0.3652634843977914,0.2833113334182217,0.2201204835111199,0.17103281588416705,0.1328977301260033,0.2581487639189328
6,3,3,0.6536108736570998,0.3277143912253684,0.23368821229119824,0.1525425617265415,0.10539677537952341,0.0717578069682595,0.049299119700610024,0.5173590087258119
7,2,3,0.6536108736570999,0.2689907101872256,0.1885449769318904,0.10781082767667749,0.07077880168569614,0.04405978615033073,0.02837710395806484,0.5769753557139261
8,1,3,0.6536108736570992,0.39073451265550907,0.27518215572970894,0.19315472960630686,0.1379873354424726,0.09877861647429009,0.07086920621732182,0.34339315918014346
1,9,2,0.8072293402217491,0.5381111823577848,0.4343337362691161,0.34302930584665525,0.27638947028932176,0.22243150398657896,0.17938002862327693,0.4004648870526226
2,8,2,0.8072293402217435,0.4746485787523849,0.38084529031678455,0.2828693807088886,0.22065652358645865,0.17016168044933797,0.13219258708435577,0.4883479110815892
3,7,2,0.8072293402217477,0.6568267986089954,0.5707333928119029,0.4948954888747173,0.4299395620737808,0.3734904745061197,0.32447111165714476,0.2778744167227108
4,6,2,0.8072293402217439,0.6543579093408012,0.5681895124783028,0.49206817515890294,0.4270059493158447,0.3705169174858813,0.32152083577799223,0.2858699742277695
5,5,2,0.8072293402217453,0.6669749958685811,0.5826643425699769,0.5082677058261588,0.4439286302350058,0.38771877127757476,0.3386363213188269,0.2606846323550312
